((109, 28), 0.41059746234348243)
((109, 44), 0.12125829907694513)
((109, 29), 0.29203151708068453)
((109, 46), 0.5722328061099788)
((109, 30), 0.6040272492051892)
((109, 78), 0.24837473613145922)
((109, 39), 0.3329857841244368)
((109, 47), 0.3292084365366441)
((109, 79), 0.157326477851195)
((109, 31), 0.44906849961948275)
((5, 0), 0.9355914436154968)
((5, 58), 0.3357330611727516)
((5, 26), -0.0564036875913036)
((5, 4), 0.21439641185772967)
((5, 28), 0.5360014005044823)
((5, 21), 0.484837757463517)
((5, 29), 0.5902117410729938)
((5, 22), 0.029246913531178975)
((5, 23), 0.34194468407432704)
((134, 18), 0.6065966894436546)
((134, 44), 0.5419305395477454)
((134, 77), -0.006213603622223729)
((134, 29), 0.03382640785312052)
((134, 30), 0.01863913211551879)
((22, 16), 0.4980273463140582)
((22, 48), 0.2930379058452394)
((22, 0), 0.2904560367603245)
((22, 64), 0.16858067374559133)
((22, 72), 0.2588739665732926)
((22, 8), 0.1903083859147341)
((22, 73), 0.41786132592951003)
((22, 57), 0.4639810988619418)
((22, 89), 0.15647759998380067)
((22, 9), 0.17657126083475766)
((22, 98), 0.43440639482454296)
((22, 50), 0.2038873936714492)
((22, 18), 0.5610718269020818)
((22, 26), 0.11012880241153244)
((22, 10), 0.11947268154842003)
((22, 2), 0.4117350943570927)
((22, 19), 0.5911801690327689)
((22, 27), 0.22745044784752866)
((22, 3), 0.17912531528791087)
((22, 91), 0.37100980921618426)
((22, 28), 0.37006715018564573)
((22, 60), 0.271128106479622)
((22, 44), 0.1895146596577869)
((22, 77), 0.409022570443097)
((22, 54), 0.651379068163497)
((22, 46), 0.32258366118735415)
((22, 30), 0.06956192202223696)
((22, 6), 0.4281961867284336)
((22, 78), 0.38056900884648187)
((22, 7), 0.32652627068204365)
((22, 87), 0.46293791933736733)
((54, 16), 0.27961218972002555)
((54, 24), 0.5072390746787044)
((54, 40), 0.5385605203690815)
((54, 8), 0.9444073914168621)
((54, 82), 0.618801664302099)
((54, 90), 0.1272202438026508)
((54, 18), 0.09124541479136283)
((54, 59), 0.5542329202223826)
((54, 67), 0.5445774976567124)
((54, 52), 0.9648660922954019)
((54, 4), 0.842509223072651)
((54, 28), 0.39313640711666087)
((54, 61), 0.2511115896865943)
((54, 21), 0.3473020927248994)
((54, 53), 0.45098875617881873)
((54, 29), 0.36117285276610944)
((54, 85), 0.5594223577475008)
((54, 22), 0.555572211865727)
((54, 30), 0.7361478540309838)
((54, 38), 0.34509268165109974)
((54, 78), 0.3329968553887351)
((54, 39), 0.4866208988246693)
((54, 23), 0.5016357494232356)
((46, 48), 0.35071111273698313)
((46, 40), 0.48278578812651807)
((46, 51), 0.940514630308636)
((46, 46), 0.49825689425021635)
((46, 38), 0.14458197436604925)
((46, 39), 0.32592765011341485)
((46, 79), 0.18762260393345043)
((142, 58), 0.0)
((142, 23), 0.0)
((30, 96), 0.16254821591366908)
((30, 48), 0.5009096343205051)
((30, 24), 0.5968038912991562)
((30, 64), 0.6289939792076724)
((30, 8), 0.27642016765128263)
((30, 25), 0.9638546234228842)
((30, 57), 0.05053623627192316)
((30, 49), 0.21655807486396716)
((30, 82), 0.4679947490683376)
((30, 50), 0.3709382698754955)
((30, 42), 0.2335470199149431)
((30, 90), 0.4332441789409095)
((30, 58), 0.341540430470001)
((30, 10), 0.4353273121660075)
((30, 2), 0.20030829805925676)
((30, 59), 0.5191813093148026)
((30, 27), 0.34343457528139665)
((30, 3), 0.4739717002996384)
((30, 43), 0.43871806048783124)
((30, 4), 0.19467937598599888)
((30, 76), 0.3261414353659763)
((30, 28), 0.4226376765374297)
((30, 36), 0.5358252933875416)
((30, 12), 0.4494317975030717)
((30, 68), 0.21434329651199985)
((30, 21), 0.7955715405107706)
((30, 37), 0.6724098754767169)
((30, 69), 0.3161123799045298)
((30, 85), 0.4621155272342754)
((30, 22), 0.22903513194434943)
((30, 54), 0.35770170960949155)
((30, 30), 0.31852268804844186)
((30, 62), 0.4652497607751813)
((30, 70), 0.15670959398089357)
((30, 94), 0.3406325331724074)
((30, 23), 0.5885965189575787)
((30, 87), 0.5161039839352961)
((14, 16), 0.4750848076554387)
((14, 40), 0.9381492285979293)
((14, 72), 0.1447829239707265)
((14, 8), 0.6513948483522858)
((14, 65), -0.07506578111991813)
((14, 9), 0.5202415110613187)
((14, 44), 0.30394327750503475)
((14, 39), 0.8531331508822404)
((14, 7), 0.06428084462435152)
((14, 87), 0.15117220781703056)
((62, 8), 0.7334307162054681)
((62, 9), 0.9882155439741874)
((62, 82), 0.9794876509955834)
((62, 7), 0.9654211910686886)
((110, 96), 0.5042748075299658)
((110, 64), 0.15695959496066567)
((110, 8), 0.24033858545360492)
((110, 65), 0.10061733997036215)
((110, 73), 0.3387301221234886)
((110, 57), 0.35150655449464896)
((110, 33), 0.5889079769222516)
((110, 1), 0.19551322652397585)
((110, 82), 0.4043664384502305)
((110, 58), 0.4564970574789742)
((110, 10), 0.23733287240493672)
((110, 59), 0.25765094032443053)
((110, 11), 0.20685919666683017)
((110, 3), 0.3072366318845948)
((110, 99), 0.3099183940607735)
((110, 4), 0.2793784293561446)
((110, 28), 0.42892176670217436)
((110, 92), 0.23546889217209543)
((110, 12), 0.44946349744051317)
((110, 21), 0.3145364173156845)
((110, 77), 0.2709303708953286)
((110, 29), 0.43431464465791453)
((110, 93), 0.2999145686987178)
((110, 69), 0.1301733673098866)
((110, 22), 0.121719867234162)
((110, 54), 0.4793153872372844)
((110, 70), 0.2969178598878637)
((110, 94), 0.522595041773565)
((110, 55), 0.31771388904969394)
((110, 7), 0.11706103349766692)
((110, 87), 0.44486922828633324)
((102, 96), 0.8996518265521096)
((102, 40), 0.04155747958603076)
((102, 17), 0.5043628002220018)
((102, 67), 0.5696328170015419)
((102, 61), 0.4480384690803767)
((102, 77), 0.052231028488842646)
((102, 29), 0.09385894951477858)
((102, 70), 0.12551811569253224)
((102, 39), 0.8987413613900116)
((126, 24), 0.020200848981198227)
((126, 58), 0.9428103127346396)
((118, 16), 0.9370404945862183)
((118, 0), 0.01719349334093978)
((118, 58), 0.5623503035409314)
((118, 20), 0.9423394250398904)
((118, 21), 0.954463828169265)
((118, 23), 0.9813490343414272)
((6, 48), 0.43347884121655705)
((6, 64), 0.343522020559909)
((6, 8), 0.2770388629442293)
((6, 57), 0.14470503318643346)
((6, 33), 0.21596623943237392)
((6, 9), 0.0188119694654946)
((6, 49), 0.4319549911999455)
((6, 50), 0.2415289106424371)
((6, 59), 0.3032674770896472)
((6, 11), 0.007148887439577117)
((6, 35), 0.41122887627986554)
((6, 36), 0.3186852722111059)
((6, 20), 0.4106922304761582)
((6, 21), 0.20694144673496628)
((6, 29), 0.053868827085730014)
((6, 93), 0.2606140206470232)
((6, 69), 0.5591862378013396)
((6, 22), 0.4804675129860177)
((6, 46), 0.20876336096760184)
((6, 62), 0.8226826019312274)
((6, 70), 0.26454506092383157)
((6, 38), 0.20603395340455916)
((6, 78), 0.26046873070936716)
((6, 47), 0.35361194973515636)
((6, 79), 0.06542821857415616)
((6, 23), 0.44810664288768987)
((6, 7), 0.28246399203891315)
((70, 48), 0.9712152589389642)
((70, 8), 0.2626097962813033)
((70, 57), 0.058023174272924916)
((70, 89), 0.9322967983007546)
((70, 60), 0.9773821794141464)
((70, 77), -0.019557805071364287)
((70, 38), 0.3682171757617978)
((70, 39), 0.9018934133439178)
((70, 63), 0.32934597707358226)
((38, 48), 0.42907424400960287)
((38, 32), 0.05301536862888842)
((38, 24), 0.22098936443554956)
((38, 40), 0.6705076268045148)
((38, 8), 0.43704645438079126)
((38, 41), 0.5935027953934481)
((38, 57), 0.4116107576840748)
((38, 49), 0.3551705252405867)
((38, 82), 0.5480471182124667)
((38, 50), 0.4144184480453281)
((38, 42), 0.5590722146973642)
((38, 90), 0.29151553409654857)
((38, 58), 0.3496126685876618)
((38, 10), 0.786568874782718)
((38, 2), 0.23062773313431628)
((38, 3), 0.8033151759383108)
((38, 43), 0.9426550314547151)
((38, 100), 0.5071030770501772)
((38, 4), 0.2717652111759813)
((38, 76), 0.2639782843004185)
((38, 28), 0.5741755258708476)
((38, 36), 0.21061255318137673)
((38, 68), 0.5935733885741782)
((38, 21), 0.3493027175707766)
((38, 29), 0.5166602411252492)
((38, 37), 0.6502330175716953)
((38, 69), 0.37608170200195234)
((38, 85), 0.5473469251318104)
((38, 22), 0.3478488664045286)
((38, 54), 0.3460926381293076)
((38, 46), 0.8093202082288536)
((38, 30), 0.4900029572730577)
((38, 62), 0.44618185798096577)
((38, 6), 0.8677916757305825)
((38, 70), 0.752492433887473)
((38, 38), 0.8298717994088475)
((38, 94), 0.3750011821584083)
((38, 39), 0.5027120020605504)
((38, 55), 0.9115539676831781)
((38, 79), 0.4642177972922762)
((38, 23), 0.48694682526718447)
((86, 1), 0.018927838039770273)
((86, 26), 0.9513898254015285)
((86, 29), 0.19666104139972196)
((78, 48), -0.005538949119083314)
((78, 50), 0.9713410582759721)
((78, 46), 0.2062262869585271)
((94, 16), 0.24568325332754692)
((94, 26), 0.3791834334276134)
((94, 77), 0.23360250666428675)
((94, 29), 0.01624708825873744)
((94, 78), 0.47603978412365683)
((39, 48), 0.6893772012748026)
((39, 64), 0.16287640402563958)
((39, 40), 0.5433676751872619)
((39, 65), 0.003858795847201002)
((39, 57), 0.869626860107301)
((39, 82), 0.011643691468385897)
((39, 90), -0.01729322071636652)
((39, 3), 0.387843780981034)
((39, 99), 0.26678977374434837)
((39, 29), 0.2816351552096519)
((39, 22), 0.03325684919461794)
((39, 30), 0.28770008125019975)
((39, 38), 0.07790760571147437)
((39, 39), 0.9062783357946952)
((39, 79), 0.08108845754467253)
((39, 23), 0.0934805798860606)
((39, 87), 0.6492425351955462)
((119, 65), 0.9369497829126838)
((119, 82), 0.3429044586299637)
((119, 90), 0.00027135837854630473)
((119, 29), 0.028504461026895356)
((119, 79), 0.3716616389151162)
((119, 23), -0.025798476848933452)
((15, 8), 0.005890853542263111)
((15, 65), 0.25452972479336156)
((15, 29), 0.9669349116580048)
((15, 47), -0.0025452744760972035)
((47, 48), 0.3279708877121198)
((47, 47), 0.49166551869070485)
((71, 96), 0.5742017001035454)
((71, 16), 0.3462417208752747)
((71, 24), 0.24230035397048755)
((71, 64), 0.27302654459785053)
((71, 40), 0.5956084463047311)
((71, 72), 0.2204580099156061)
((71, 41), 0.44160714914214666)
((71, 73), 0.28370582000297234)
((71, 57), 0.1847418226504201)
((71, 17), 0.3902408858597195)
((71, 42), 0.29489414965565713)
((71, 58), 0.23211427244466937)
((71, 28), 0.1864531778445867)
((71, 44), 0.2812711828691648)
((71, 61), 0.4281074362963012)
((71, 21), 0.6864141197154561)
((71, 77), 0.0439922424414001)
((71, 29), 0.08102082876193484)
((71, 69), 0.13623114696487304)
((71, 22), 0.2760730225172977)
((71, 70), 0.41695881232058674)
((71, 38), 0.1677464386936977)
((71, 78), -0.0720313114699373)
((71, 94), 0.7301650071123587)
((71, 39), 0.2715837088192494)
((71, 15), 0.9265280861354748)
((71, 23), 0.588074509083405)
((55, 57), 0.46763525123656324)
((55, 33), 0.3236229390158256)
((55, 2), 0.020381261491388247)
((55, 4), 0.32651388141279253)
((55, 70), 0.1797171925147166)
((95, 104), 0.5792551853551445)
((95, 64), 0.3132695772231571)
((95, 40), 0.5466012598458153)
((95, 8), 0.50396778908091)
((95, 41), 0.30585227685581784)
((95, 105), 0.45361943920534364)
((95, 65), 0.5333863887880208)
((95, 73), 0.029523172120002418)
((95, 57), 0.28852323614963477)
((95, 33), 0.17838754902049925)
((95, 82), 0.39611356244602536)
((95, 74), 0.33662561297984467)
((95, 90), 0.07853148348941619)
((95, 58), 0.13522955628726896)
((95, 10), 0.49515238305848525)
((95, 2), 0.3481060787237069)
((95, 99), 0.05489363024737989)
((95, 4), 0.3613068361927653)
((95, 28), 0.44160155528876505)
((95, 36), 0.3275263770617023)
((95, 12), 0.4360653009665444)
((95, 61), 0.16529702599376928)
((95, 77), 0.28841380365711133)
((95, 29), 0.5656982387743182)
((95, 85), 0.542637522666501)
((95, 5), 0.3260185188979494)
((95, 22), 0.18613809675623239)
((95, 30), 0.699063481417181)
((95, 70), 0.38455481242606115)
((95, 38), 0.3210550752461772)
((95, 86), 0.3884327384769108)
((95, 78), 0.22566044092059895)
((95, 39), 0.21590595926137576)
((95, 87), 0.31102375601867643)
((79, 50), 0.0)
((127, 8), 0.015614496348932028)
((127, 82), 0.0021468177965728585)
((127, 77), -0.0025269095515843276)
((127, 22), 0.46860823563328946)
((111, 57), 0.9909217711377731)
((23, 16), 0.6132101771502881)
((23, 48), 0.2973354956507531)
((23, 0), 0.436596586639067)
((23, 64), 0.3841468294234873)
((23, 40), 0.6580032710813949)
((23, 72), 0.3530115045558791)
((23, 8), 0.5525996130084925)
((23, 73), 0.5820329955391618)
((23, 57), 0.6043897831205568)
((23, 89), 0.3441677484339388)
((23, 17), 0.611971633864002)
((23, 82), 0.7646243303144667)
((23, 50), 0.34746336460423977)
((23, 18), 0.5138679943992657)
((23, 26), 0.1267653618771042)
((23, 10), 0.4973460791073653)
((23, 2), 0.22681451871772895)
((23, 19), 0.9633455594174405)
((23, 75), 0.4588315035031434)
((23, 3), 0.32040207095356665)
((23, 91), 0.48926126547852833)
((23, 76), 0.3662337137996099)
((23, 28), 0.3389624393536186)
((23, 36), 0.10938276157458282)
((23, 60), 0.22021974369461095)
((23, 68), 0.3901404716388899)
((23, 101), 0.22465851703657994)
((23, 29), 0.183123346710867)
((23, 69), 0.315720901240901)
((23, 85), 0.08672088529217595)
((23, 54), 0.5178356409812932)
((23, 46), 0.6493117723706232)
((23, 30), 0.2157236747256862)
((23, 14), 0.3351165738959706)
((23, 62), 0.7301025001862426)
((23, 102), 0.5029872030505189)
((23, 6), 0.7079061089145293)
((23, 70), 0.7947050973267511)
((23, 38), 0.3968318819057827)
((23, 78), 0.12632700893490792)
((23, 39), 0.42733454275388216)
((23, 47), 0.6120899772195459)
((23, 79), 0.26301197417546973)
((23, 63), 0.6242686521396339)
((23, 7), 0.5023556654392696)
((23, 87), 0.34247533445050504)
((63, 16), 0.3244744066963498)
((63, 8), 0.3072627105269704)
((63, 41), 0.3227091511905391)
((63, 9), 0.2607459841557539)
((63, 76), 0.012596848705874505)
((63, 77), 0.5187390152588884)
((63, 22), 0.4935297422570085)
((63, 38), 0.5879687433143055)
((63, 39), 0.01719258052540834)
((63, 7), 0.898730770548057)
((7, 96), 0.3124838696073323)
((7, 48), 0.34526103406805925)
((7, 64), 0.49886557629699513)
((7, 40), 0.41392889439986724)
((7, 8), 0.16096184112277334)
((7, 41), 0.32434307201164847)
((7, 65), 0.48043942116907035)
((7, 73), 0.14450708630939213)
((7, 49), 0.13335124755744068)
((7, 42), 0.900530277918054)
((7, 58), 0.22084616401938584)
((7, 10), 0.152968391210385)
((7, 27), 0.8290289189077297)
((7, 67), 0.161269181403868)
((7, 28), 0.33648308545087674)
((7, 60), 0.5208196178590496)
((7, 61), 0.1461263846250621)
((7, 21), 0.12467890817182053)
((7, 77), 0.15468373187920803)
((7, 29), 0.26419367212564415)
((7, 69), 0.6812727183600636)
((7, 22), 0.16234663538731553)
((7, 70), 0.45717997979754044)
((7, 38), 0.16252922277143628)
((7, 78), 0.8032327514764857)
((7, 94), -0.027499237885505345)
((7, 39), 0.4806268263482091)
((7, 47), -0.10248206501589069)
((7, 7), -0.11488109117779838)
((7, 87), 0.4212286227653983)
((135, 16), 0.01807207078525952)
((135, 73), 0.0029859819752323102)
((135, 60), 0.4716893465782793)
((135, 29), 0.24733588112303817)
((103, 8), 0.6860163496387833)
((103, 82), 0.3330809431057785)
((103, 10), 0.870757817274448)
((103, 28), 0.08310860460308256)
((103, 12), 0.20528951952913377)
((103, 85), 0.35532436115305777)
((103, 30), 0.4804771685820318)
((31, 8), 0.1934867856422045)
((31, 58), 0.5966529602094525)
((31, 26), -0.052378343523042936)
((31, 10), 0.9049011987323692)
((31, 27), 0.1923709631585407)
((31, 28), 0.9551385280960539)
((31, 13), 0.34331170943383754)
((31, 22), 0.05834205269434456)
((31, 23), 0.6425155853862226)
((31, 7), 0.4677843865904807)
((87, 16), 0.38751826600204775)
((87, 48), 0.5141636775496925)
((87, 24), 0.5721958284256381)
((87, 64), 0.3112052930149641)
((87, 72), 0.8700032670897445)
((87, 41), 0.07153245212719805)
((87, 73), 0.021932409304307898)
((87, 57), 0.3780463904575379)
((87, 33), 0.3809002989475837)
((87, 17), 0.3886933668638157)
((87, 49), 0.4126624400913871)
((87, 50), 0.5193199261936867)
((87, 58), 0.4787523475396974)
((87, 59), 0.7161020599264488)
((87, 35), 0.5356745057295871)
((87, 91), 0.4923792655663065)
((87, 36), 0.7009524109920969)
((87, 20), 0.27709049841720196)
((87, 44), 0.47540838755595893)
((87, 21), 0.7017674513751858)
((87, 77), 0.4930217580119751)
((87, 29), 0.6395690608666504)
((87, 93), 0.19176876278544977)
((87, 69), 0.4449780283341864)
((87, 22), 0.25678777678349674)
((87, 46), 0.30466428676816537)
((87, 62), 0.6612682996338862)
((87, 70), 0.45848191059367094)
((87, 38), 0.10163047333883729)
((87, 78), 0.19327825271332688)
((87, 94), 0.36399177334632604)
((87, 15), 0.4522582579322015)
((87, 79), 0.5358872591329309)
((87, 23), 0.32517245686667995)
Mean Squared Error = 0.013298666287148807
((96, 16), 0.0)
((96, 48), 0.0)
((96, 73), 0.0)
((96, 49), 0.0)
((96, 82), 0.0)
((96, 50), 0.0)
((96, 10), 0.0)
((96, 83), 0.0)
((96, 12), 0.0)
((96, 47), 0.0)
((56, 16), 0.11465662668967969)
((56, 0), 0.005372809016355118)
((56, 40), 0.017602756695404537)
((56, 57), 0.36755636093919464)
((56, 33), 0.02816660321564332)
((56, 58), 0.057865494558246675)
((56, 2), 0.04105403125541564)
((56, 59), 0.029954857554676473)
((56, 91), 0.0251208244293573)
((56, 99), 0.04135268822607553)
((56, 4), 0.014629510318624417)
((56, 21), 0.011862370175921233)
((56, 29), 0.07153080247384032)
((56, 5), 0.015319265158454831)
((56, 38), 0.11759490456259356)
((56, 78), -0.005571136339412031)
((56, 94), 0.1972430934475716)
((56, 23), 0.4006453800697528)
((56, 87), 0.19548544954442798)
((112, 48), 0.44185806426833296)
((112, 24), 0.0407776346214585)
((112, 89), 0.0298137630813321)
((112, 17), 0.013340912833164936)
((112, 82), 0.0052403057737028524)
((112, 58), 0.02157383311110439)
((112, 10), -0.010724789885465824)
((112, 59), -0.025700665666333902)
((112, 44), 0.18576799526084037)
((112, 77), 0.042307355114076683)
((112, 85), 0.045801485913104734)
((112, 22), 0.024281729112270806)
((112, 30), 0.024026385983368356)
((112, 62), 0.04490405625280203)
((112, 78), 0.08226546207671595)
((112, 79), 0.2721907026099102)
((112, 23), 0.12181477427606402)
((120, 16), 0.001308232083277655)
((120, 8), 0.004463910760154073)
((120, 73), 0.005659848209808558)
((120, 1), 0.0030864014201367786)
((120, 17), 0.002553737640342016)
((120, 82), 0.003598549155455665)
((120, 2), -0.0011636615931989152)
((120, 4), -0.009280745141836126)
((120, 44), 0.02121107832019442)
((120, 77), 0.05682751749362191)
((120, 54), -0.009505065736032993)
((120, 38), -0.004904714334505556)
((120, 39), 0.011283738628307866)
((16, 40), 0.008824266024748097)
((16, 57), 0.21557103753290058)
((16, 9), -0.007022373872721217)
((16, 69), -0.007466893693730242)
((16, 39), 6.873442849317235e-05)
((16, 87), 0.0026380217587602985)
((80, 64), 0.03438994957040236)
((80, 40), 0.09564482953880382)
((80, 17), -0.0069397158885071974)
((80, 66), 0.010807298166367385)
((80, 74), 0.026261266721512685)
((80, 58), 0.3183603286611498)
((80, 26), 0.10823746205078724)
((80, 28), 0.09628889273365535)
((80, 44), 0.04764680316380571)
((80, 21), 0.016381266140132994)
((80, 77), -0.012744375390535072)
((80, 29), 0.20742483607801143)
((80, 38), 0.37365581842176304)
((80, 78), 0.041587825576488505)
((80, 23), 0.004153082953965381)
((48, 96), 0.040138803814719126)
((48, 16), 0.00016755437785314492)
((48, 48), 0.24176886097166878)
((48, 24), 0.2077653361547553)
((48, 64), 0.02001020419420608)
((48, 40), -0.02304531992008301)
((48, 72), -0.0005547509296242419)
((48, 65), 0.2349879376868254)
((48, 73), 0.25080974846426907)
((48, 17), -0.008823264140046874)
((48, 58), 0.029395979841302163)
((48, 67), 0.035124429978785184)
((48, 91), 0.004955877262895567)
((48, 44), 0.03160384703109055)
((48, 61), -0.01664820581370824)
((48, 29), 0.06730891248024562)
((48, 69), -0.00023506311706533722)
((48, 22), 0.13773674182355505)
((48, 62), -0.03201305976362685)
((48, 70), 0.14209679609050088)
((48, 39), -0.0237060348807481)
((48, 47), 0.0448483304516407)
((48, 23), 0.20620593643167492)
((48, 87), 0.05199682400056041)
((128, 73), 0.007003895833539272)
((128, 98), 0.0005669778562184397)
((128, 44), 0.34273196690417074)
((128, 77), 0.04031448086525259)
((104, 104), 0.0)
((104, 105), 0.0)
((104, 59), -0.011755807548810664)
((104, 61), 0.049275544796741566)
((104, 77), 0.06970773932915512)
((104, 29), 0.026504669121342604)
((104, 54), -0.0029298224551671873)
((104, 38), -0.017038851303066538)
((104, 94), 0.03035113346672777)
((104, 87), 0.0243378154845714)
((32, 16), 0.07031512230835796)
((32, 24), -0.0060727285262406686)
((32, 72), 0.023826547415036075)
((32, 8), 0.028901552393532925)
((32, 88), 0.0)
((32, 73), -0.010306216826054357)
((32, 89), 0.008199061148063062)
((32, 17), 0.031129796058683892)
((32, 49), 0.006223655267507774)
((32, 58), 0.0700941669376366)
((32, 10), 0.0931369528327812)
((32, 2), 0.048299706187603084)
((32, 59), 0.04386517360077464)
((32, 27), 0.032980618261511115)
((32, 3), 0.004063910324532672)
((32, 91), 0.0043424019198241405)
((32, 4), 0.011704582135724197)
((32, 76), 0.026998119744671548)
((32, 28), 0.05462625843864702)
((32, 44), -0.01750181608533262)
((32, 68), 0.03186876721497712)
((32, 13), 0.01800571965720272)
((32, 77), -0.004470142627679294)
((32, 29), 0.04141682945476502)
((32, 45), -0.023641237507331242)
((32, 22), 0.014574886350648832)
((32, 54), 0.004525969202719006)
((32, 30), -0.002651091641342168)
((32, 38), 0.06877502847017294)
((32, 78), 0.005404138510300884)
((32, 71), 0.0)
((32, 23), 0.08095926034180391)
((32, 7), 0.04426623017352567)
((0, 96), 0.1018100971239)
((0, 56), 0.061535092356194886)
((0, 16), 0.018694560711720612)
((0, 32), 0.03423661572078657)
((0, 0), 0.048064412914728905)
((0, 64), 0.030801367739868343)
((0, 40), 0.053545695133762825)
((0, 97), 0.007316430601967384)
((0, 73), 0.07497158164526697)
((0, 57), 0.09938152194416744)
((0, 33), 0.09905373282069312)
((0, 1), -0.001393968571109204)
((0, 89), 0.16135154112887454)
((0, 17), 0.053751621814676534)
((0, 66), 0.04981347971221253)
((0, 74), 0.034802309384391064)
((0, 58), -0.026551381635993933)
((0, 26), 0.03034684974297605)
((0, 59), 0.03457433201324546)
((0, 35), 0.025352716793109728)
((0, 27), 0.09963966256631349)
((0, 75), -0.0019290794199581691)
((0, 67), 0.02148351936845329)
((0, 91), 0.014583371708159779)
((0, 99), -0.038611865359562174)
((0, 84), 0.013847092975460953)
((0, 28), 0.031563823242909864)
((0, 44), 0.03994672427477955)
((0, 21), 0.052794548919897946)
((0, 77), 0.039043253324410665)
((0, 29), 0.05634601016242268)
((0, 22), 0.016554123032427724)
((0, 30), 0.0716733659697674)
((0, 70), 0.11455419086842207)
((0, 38), 0.07683116674652077)
((0, 78), 0.04603669333293936)
((0, 39), 0.10438169879806658)
((0, 47), 0.021268144344447182)
((0, 55), 0.09442662340807902)
((0, 79), 0.016046850562235426)
((0, 23), 0.0263525797723322)
((0, 31), 0.04655572337898107)
((0, 87), 0.17253292506771084)
((24, 16), 0.009335947787168612)
((24, 48), -0.013715044604104776)
((24, 0), 0.011280635921668301)
((24, 40), 0.06674773399415762)
((24, 72), 0.005745994092412877)
((24, 8), -0.007703096913936801)
((24, 73), 0.003112817148262199)
((24, 57), 0.008105238135909715)
((24, 1), 0.11178984281028635)
((24, 89), 0.009261740270145799)
((24, 17), 0.003003558274931116)
((24, 82), 0.04446878699446564)
((24, 66), 0.03297505022996826)
((24, 50), 0.007590937323765527)
((24, 18), 0.026557414083412303)
((24, 26), 0.036757218638591736)
((24, 10), -0.00618001230481011)
((24, 2), 0.025105111422312833)
((24, 83), 0.02258212386762173)
((24, 3), 0.007455714467637651)
((24, 91), 0.005053949420021424)
((24, 4), 0.027152818857108633)
((24, 12), -0.031900961115838566)
((24, 60), 0.017544435851544603)
((24, 44), 0.06754485026563307)
((24, 101), 0.010770836284861777)
((24, 77), 0.0017910196833814725)
((24, 29), 0.005432871862469983)
((24, 69), 0.010715626012288891)
((24, 85), 0.039784962890956524)
((24, 46), 0.025634552565001203)
((24, 30), 0.0013347330323367351)
((24, 14), -0.012089188003671161)
((24, 62), 0.011088881990797737)
((24, 102), -0.01219038793951157)
((24, 38), 0.02867267957310993)
((24, 39), 0.023802319991798104)
((24, 47), 0.003016962550984612)
((24, 63), 0.007526163813406352)
((24, 87), 0.015829675491908432)
((64, 48), 0.04120210876082454)
((64, 32), 0.02026920358548648)
((64, 0), 0.05714130244646568)
((64, 24), -0.0009175751223401418)
((64, 40), 0.04602839203327006)
((64, 8), 0.04443281349276179)
((64, 73), -0.0003820483570619454)
((64, 57), -0.012622991695317498)
((64, 33), 0.04437538065345892)
((64, 89), 0.06791529082704431)
((64, 17), 0.025721734552665118)
((64, 9), 0.0427783138911042)
((64, 82), 0.040147303564483185)
((64, 50), 0.02526455323015439)
((64, 42), 0.02585609222677574)
((64, 106), 0.0)
((64, 10), 0.012821875920342951)
((64, 3), 0.022418313853948574)
((64, 91), 0.005252424977351074)
((64, 36), -0.020226086929098684)
((64, 12), -0.010256295638236696)
((64, 44), 0.07423560117835923)
((64, 68), -0.0043807180539063365)
((64, 13), -7.33689275162902e-05)
((64, 61), 0.0241696911931909)
((64, 77), 0.03079310984675991)
((64, 85), 0.00601760392383513)
((64, 46), 0.023474364577486202)
((64, 62), 0.036411965579113414)
((64, 102), -0.01062017839608313)
((64, 6), -0.016654121611506034)
((64, 70), 0.008097377998401933)
((64, 94), 0.03508202316019042)
((64, 39), 0.0807445485546335)
((64, 47), -0.01884698966754425)
((64, 55), 0.03729766930295142)
((64, 95), 0.0)
((64, 23), 0.00035234914615357715)
((64, 7), 0.023901492443833)
((64, 87), 0.08932853681490252)
((40, 96), 0.1443420968305902)
((40, 16), 0.04416014242221272)
((40, 0), 0.018369950353680713)
((40, 24), 0.039093436902252185)
((40, 64), 0.011620026580951502)
((40, 8), 0.02729690413055659)
((40, 65), 0.03054095200896903)
((40, 57), 0.02136546754490093)
((40, 33), 0.10369536080750882)
((40, 1), 0.01784620346109716)
((40, 89), 0.07274367274255461)
((40, 17), 0.036457800450397634)
((40, 49), -0.006235321851809299)
((40, 50), 0.0006022232578822423)
((40, 58), -0.006372346363291547)
((40, 26), 0.07272374020165466)
((40, 2), 0.03187907884831275)
((40, 19), -0.0028223286474697157)
((40, 59), 0.05773775230277195)
((40, 27), 0.05008162570392215)
((40, 99), 0.027818570319199015)
((40, 52), 0.0)
((40, 4), 0.014825165367058364)
((40, 28), 0.035943222574619224)
((40, 92), 0.01547910449768826)
((40, 44), -0.004206598513427931)
((40, 21), 0.1856169801050641)
((40, 53), 0.12189169703538622)
((40, 29), 0.014566280803719592)
((40, 93), 0.0)
((40, 45), -0.007057953091012398)
((40, 69), 0.0039960233138593565)
((40, 22), 0.045572339294448067)
((40, 54), 0.02630238404744508)
((40, 46), 0.061461632385884105)
((40, 14), -0.018406042782301457)
((40, 70), 0.03666860297083721)
((40, 47), -0.025259316639693885)
